Tax ID,Rank,Name,TP,FN,FP,TN
53357,genus,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Intrasporangiaceae|Intrasporangium,10,0,0,0
53358,species,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Intrasporangiaceae|Intrasporangium|Intrasporangium,10,0,0,0
53392,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Chromatiaceae|Thiodictyon,10,0,0,0
53399,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae|Hyphomicrobium|Hyphomicrobium,7,3,0,0
53408,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas,10,0,0,0
53412,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas,10,0,0,0
53433,order,Bacteria|Firmicutes|Clostridia|Halanaerobiales,10,0,0,0
53434,family,Bacteria|Firmicutes|Clostridia|Halanaerobiales|Halobacteroidaceae,7,3,0,0
53437,species,Bacteria|Actinobacteria|Actinobacteria|Streptosporangiales|Nocardiopsaceae|Nocardiopsis|Nocardiopsis,10,0,0,0
53444,species,Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus,4,6,0,0
53457,genus,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Intrasporangiaceae|Janibacter,10,0,0,0
53458,species,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Intrasporangiaceae|Janibacter|Janibacter,10,0,0,0
53460,genus,Bacteria|Actinobacteria|Actinobacteria|Nakamurellales|Nakamurellaceae|Nakamurella,10,0,0,0
53461,species,Bacteria|Actinobacteria|Actinobacteria|Nakamurellales|Nakamurellaceae|Nakamurella|Nakamurella,10,0,0,0
53572,genus,Bacteria|Deferribacteres|Deferribacteres|Deferribacterales|Deferribacteraceae|Deferribacter,5,5,0,0
53634,genus,Bacteria|Actinobacteria|Acidimicrobiia|Acidimicrobiales|Acidimicrobiaceae|Acidimicrobium,10,0,0,0
53635,species,Bacteria|Actinobacteria|Acidimicrobiia|Acidimicrobiales|Acidimicrobiaceae|Acidimicrobium|Acidimicrobium,10,0,0,0
53945,genus,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Octadecabacter,10,0,0,0
53946,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Octadecabacter|Octadecabacter,10,0,0,0
54291,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Raoultella|Raoultella,1,9,0,0
54298,genus,Bacteria|Cyanobacteria|Chroococcidiopsidales|Chroococcidiopsidaceae|Chroococcidiopsis,2,8,0,0
54299,species,Bacteria|Cyanobacteria|Chroococcidiopsidales|Chroococcidiopsidaceae|Chroococcidiopsis|Chroococcidiopsis,2,8,0,0
54526,order,Bacteria|Proteobacteria|Alphaproteobacteria|Pelagibacterales,10,0,0,0
54571,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces,10,0,0,0
54736,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Salmonella|Salmonella,5,5,0,0
55079,genus,Bacteria|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Aneurinibacillus,7,3,0,0
55080,genus,Bacteria|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Brevibacillus,10,0,0,0
55148,species,Bacteria|Deinococcus-Thermus|Deinococci|Deinococcales|Deinococcaceae|Deinococcus|Deinococcus,2,8,0,0
55197,species,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium,10,0,0,0
55211,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Erwinia|Erwinia,4,6,0,0
55213,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pectobacteriaceae|Brenneria|Brenneria,8,1,1,0
55508,species,Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Janthinobacterium|Janthinobacterium,10,0,0,0
55518,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Magnetospirillum|Magnetospirillum,10,0,0,0
55601,species,Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio,10,0,0,0
55968,genus,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Leucobacter,10,0,0,0
56112,genus,Bacteria|Firmicutes|Clostridia|Clostridiales|Peptococcaceae|Dehalobacter,1,9,0,0
56458,species,Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Xanthomonas|Xanthomonas,10,0,0,0
56730,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium|Rhizobium,4,6,0,0
56812,species,Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella|Shewanella,10,0,0,0
57029,species,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Psychroflexus|Psychroflexus,10,0,0,0
57372,species,Bacteria|Tenericutes|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Mycoplasma|Mycoplasma,1,9,0,0
57493,genus,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Kocuria,10,0,0,0
57495,genus,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Dermacoccaceae|Dermacoccus,9,0,1,0
57499,genus,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Dermacoccaceae|Kytococcus,10,0,0,0
57665,genus,Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Sulfurospirillum,10,0,0,0
57704,species,Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Tsukamurellaceae|Tsukamurella|Tsukamurella,10,0,0,0
57975,species,Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia,2,8,0,0
58049,species,Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Colwelliaceae|Colwellia|Colwellia,10,0,0,0
58050,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Moritellaceae|Moritella,10,0,0,0
58842,genus,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Sagittula,10,0,0,0
59195,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Legionellales|Coxiellaceae|Rickettsiella,7,2,1,0
59282,genus,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae|Blastochloris,10,0,0,0
59405,species,Bacteria|Proteobacteria|Betaproteobacteria|Rhodocyclales|Zoogloeaceae|Thauera|Thauera,7,3,0,0
59600,species,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Cellulophaga|Cellulophaga,10,0,0,0
59610,species,Bacteria|Firmicutes|Clostridia|Clostridiales|Peptococcaceae|Desulfotomaculum|Desulfotomaculum,7,3,0,0
59732,genus,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Chryseobacterium,10,0,0,0
59737,species,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Rathayibacter|Rathayibacter,9,1,0,0
59739,genus,Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Flammeovirgaceae|Flammeovirga,10,0,0,0
59740,genus,Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Persicobacteraceae|Persicobacter,8,2,0,0
59753,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Alcanivoracaceae|Alcanivorax,10,0,0,0
59754,species,Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Alcanivoracaceae|Alcanivorax|Alcanivorax,4,5,0,1
59930,species,Bacteria|Cyanobacteria|Synechococcales|Synechococcaceae|Cyanobium|Cyanobium,3,7,0,0
59932,species,Bacteria|Cyanobacteria|Synechococcales|Synechococcaceae|Synechococcus|Synechococcus,6,4,0,0
60136,genus,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Sulfitobacter,10,0,0,0
60217,species,Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella|Shewanella,10,0,0,0
60478,species,Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella|Shewanella,10,0,0,0
60480,species,Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella|Shewanella,10,0,0,0
60481,species,Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella|Shewanella,10,0,0,0
60548,species,Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Paraburkholderia|Paraburkholderia,3,7,0,0
60550,species,Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia,4,6,0,0
60890,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Phaeobacter|Phaeobacter,10,0,0,0
60892,genus,Bacteria|Proteobacteria|Deltaproteobacteria|Syntrophobacterales|Syntrophaceae|Desulfobacca,1,9,0,0
60893,species,Bacteria|Proteobacteria|Deltaproteobacteria|Syntrophobacterales|Syntrophaceae|Desulfobacca|Desulfobacca,1,9,0,0
60919,genus,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Sanguibacteraceae|Sanguibacter,10,0,0,0
60920,species,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Sanguibacteraceae|Sanguibacter|Sanguibacter,10,0,0,0
60961,species,Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella|Shewanella,10,0,0,0
61015,species,Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus,9,0,1,0
61624,species,Bacteria|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Paenibacillus|Paenibacillus,8,2,0,0
61646,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Lelliottia|Lelliottia,5,5,0,0
61647,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Pluralibacter|Pluralibacter,4,6,0,0
61651,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia|Serratia,4,6,0,0
61652,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia|Serratia,8,2,0,0
62140,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Acetobacteraceae|Acidiphilium|Acidiphilium,6,4,0,0
62322,species,Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella|Shewanella,10,0,0,0
63132,genus,Bacteria|Cyanobacteria|Oscillatoriales|Coleofasciculaceae|Geitlerinema,1,9,0,0
63186,species,Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Zobellia|Zobellia,10,0,0,0
64104,species,Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus,10,0,0,0
64159,genus,Bacteria|Aquificae|Aquificae|Desulfurobacteriales|Desulfurobacteriaceae|Desulfurobacterium,1,9,0,0
64160,species,Bacteria|Aquificae|Aquificae|Desulfurobacteriales|Desulfurobacteriaceae|Desulfurobacterium|Desulfurobacterium,1,9,0,0
64471,species,Bacteria|Cyanobacteria|Synechococcales|Synechococcaceae|Synechococcus|Synechococcus,8,1,1,0
64667,species,Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycobacterium|Mycobacterium,3,3,1,3
64895,genus,Bacteria|Spirochaetes|Spirochaetia|Spirochaetales|Borreliaceae|Borreliella,10,0,0,0
64898,family,Bacteria|Aquificae|Aquificae|Aquificales|Aquificaceae,5,5,0,0
65047,genus,Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Mitsuaria,10,0,0,0
65058,species,Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium,1,9,0,0
65093,species,Bacteria|Cyanobacteria|Chroococcales|Aphanothecaceae|Halothece|Halothece,5,5,0,0
65393,species,Bacteria|Cyanobacteria|Oscillatoriales|Cyanothecaceae|Cyanothece|Cyanothece,6,4,0,0
65496,genus,Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Actinoalloteichus,10,0,0,0
65551,genus,Bacteria|Deinococcus-Thermus|Deinococci|Thermales|Thermaceae|Meiothermus,4,6,0,0
65555,species,Bacteria|Proteobacteria|Deltaproteobacteria|Desulfobacterales|Desulfobulbaceae|Desulfocapsa|Desulfocapsa,9,1,0,0
65741,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas,10,0,0,0
66219,species,Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnoclostridium|Lachnoclostridium,3,7,0,0
66269,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Pantoea|Pantoea,4,6,0,0
66425,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces,10,0,0,0
66821,species,Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Sulfurospirillum|Sulfurospirillum,1,9,0,0
66969,species,Bacteria|Proteobacteria|Gammaproteobacteria|Legionellales|Legionellaceae|Legionella|Legionella,2,8,0,0
67258,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces,10,0,0,0
67267,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces,10,0,0,0
67304,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces,10,0,0,0
67572,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Psychromonadaceae|Psychromonas,10,0,0,0
67575,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Chromatiaceae|Rheinheimera,10,0,0,0
67780,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Hafniaceae|Edwardsiella|Edwardsiella,10,0,0,0
67799,class,Bacteria|Thermodesulfobacteria|Thermodesulfobacteria,9,1,0,0
67827,species,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Citrobacter|Citrobacter,1,9,0,0
68173,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Kitasatospora|Kitasatospora,10,0,0,0
68179,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces,10,0,0,0
68192,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces,10,0,0,0
68202,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces,10,0,0,0
68203,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces,10,0,0,0
68209,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces,10,0,0,0
68214,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces,10,0,0,0
68246,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces,10,0,0,0
68249,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces,10,0,0,0
68280,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces,10,0,0,0
68287,genus,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae|Mesorhizobium,10,0,0,0
68288,genus,Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cyclobacteriaceae|Cyclobacterium,10,0,0,0
68295,order,Bacteria|Firmicutes|Clostridia|Thermoanaerobacterales,10,0,0,0
68298,family,Bacteria|Firmicutes|Clostridia|Clostridiales|Syntrophomonadaceae,1,9,0,0
68337,class,Bacteria|Deferribacteres|Deferribacteres,10,0,0,0
68570,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces,10,0,0,0
68895,species,Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Cupriavidus|Cupriavidus,9,1,0,0
68933,order,Bacteria|Deinococcus-Thermus|Deinococci|Thermales,10,0,0,0
69277,family,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae,10,0,0,0
69328,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas,1,9,0,0
69373,species,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Curtobacterium|Curtobacterium,10,0,0,0
69474,genus,Bacteria|Proteobacteria|Alphaproteobacteria|Rickettsiales|Rickettsiaceae|Orientia,1,9,0,0
69539,species,Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Moritellaceae|Moritella|Moritella,10,0,0,0
69541,order,Bacteria|Proteobacteria|Deltaproteobacteria|Desulfuromonadales,10,0,0,0
69578,genus,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Cryobacterium,10,0,0,0
69657,family,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Hyphomonadaceae,10,0,0,0
69665,species,Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Caulobacter|Caulobacter,4,5,0,1
69666,species,Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Caulobacter|Caulobacter,9,0,1,0
69823,species,Bacteria|Firmicutes|Negativicutes|Selenomonadales|Selenomonadaceae|Selenomonas|Selenomonas,6,4,0,0
69965,genus,Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Macrococcus,10,0,0,0
70255,species,Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus,10,0,0,0
70258,species,Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus,9,0,1,0
70775,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas,10,0,0,0
70799,species,Bacteria|Cyanobacteria|Nostocales|Aphanizomenonaceae|Nodularia|Nodularia,5,5,0,0
70863,species,Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella|Shewanella,10,0,0,0
70864,species,Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella|Shewanella,10,0,0,0
71433,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae|Mesorhizobium|Mesorhizobium,8,2,0,0
71655,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Pectobacteriaceae|Brenneria,10,0,0,0
71999,species,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Kocuria|Kocuria,8,0,1,1
72000,species,Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Kocuria|Kocuria,4,6,0,0
72173,genus,Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Citromicrobium,7,2,1,0
72273,order,Bacteria|Proteobacteria|Gammaproteobacteria|Thiotrichales,10,0,0,0
72274,order,Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales,10,0,0,0
72275,family,Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Alteromonadaceae,10,0,0,0
72276,family,Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Ectothiorhodospiraceae,10,0,0,0
72293,family,Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Helicobacteraceae,10,0,0,0
72294,family,Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae,10,0,0,0
72361,species,Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus,9,1,0,0
72763,genus,Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Propionibacteriaceae|Tessaracoccus,10,0,0,0
73010,species,Bacteria|Proteobacteria|Gammaproteobacteria|Aeromonadales|Aeromonadaceae|Aeromonas|Aeromonas,8,1,1,0
73029,genus,Bacteria|Proteobacteria|Betaproteobacteria|Rhodocyclales|Azonexaceae|Dechloromonas,8,2,0,0
73044,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces,10,0,0,0
73141,species,Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Chromatiaceae|Thiocystis|Thiocystis,10,0,0,0
73778,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Methylococcales|Methylococcaceae|Methylocaldum,7,3,0,0
73918,genus,Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiales,10,0,0,0
73919,species,Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiales,9,1,0,0
74030,genus,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Roseovarius,10,0,0,0
74032,genus,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Antarctobacter,8,2,0,0
74033,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Antarctobacter|Antarctobacter,8,2,0,0
74109,species,Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Photobacterium|Photobacterium,10,0,0,0
74313,species,Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Brevundimonas|Brevundimonas,6,3,1,0
74317,genus,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Hyphomonadaceae|Maricaulis,9,0,0,1
74318,species,Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Hyphomonadaceae|Maricaulis|Maricaulis,9,0,0,1
74426,species,Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Coriobacteriaceae|Collinsella|Collinsella,5,5,0,0
74712,family,Bacteria|Actinobacteria|Actinobacteria|Frankiales|Frankiaceae,10,0,0,0
74829,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas,10,0,0,0
75105,species,Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Paraburkholderia|Paraburkholderia,10,0,0,0
75293,species,Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces,8,2,0,0
75309,genus,Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Rhodanobacteraceae|Rhodanobacter,9,0,1,0
75385,species,Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Nocardioidaceae|Micropruina|Micropruina,10,0,0,0
75588,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas,10,0,0,0
75612,species,Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas,10,0,0,0
75682,family,Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae,10,0,0,0
